,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residual,residualFactor
155,,1385.442360233099,1580.1047912262725,30.0,0.2099343240261078,2023-01-23 23:41:09.870,1205.5615019462523,14.0,14.0,14.0,3870.015097795701,2097.2127650830294,2459968.4869197914,0.666248517911565,-7.702973427232801,-99.13034506827648,-0.08222753041486558
156,,1385.4423602330987,1506.3272286702263,30.0,0.154904618859291,2023-01-23 23:43:21.609,1134.4044124423076,27.0,27.0,27.0,3871.0450019967934,2098.2850687501696,2459968.4884445486,0.6711881224476829,-7.63691976774544,-27.973255564331794,-0.02465897986425051
168,,1385.442360233099,1428.5713350040637,30.0,0.1854756474494934,2023-01-23 23:47:44.895,1080.0539724989196,22.0,22.0,22.0,3871.42592239495,2098.001124495802,2459968.49149184,0.68106013117871,-7.5836136465247215,26.37718437905619,0.024422098386460565
169,,1385.442360233099,1394.9954569099827,30.0,0.148262470960617,2023-01-23 23:49:56.883,1062.0893481142975,23.0,23.0,23.0,3870.280202374237,2097.859501479624,2459968.4930194793,0.6860090721723474,-7.56540263310844,44.34180876367827,0.04174960312181419
170,,1385.442360233099,1376.2162261070243,30.0,0.1323246657848358,2023-01-23 23:52:09.735,1046.47366983992,28.0,28.0,28.0,3869.869524920784,2097.4459311782034,2459968.494557118,0.6909904079129191,-7.549320763991859,59.95748703805589,0.0572947879780173
171,,1385.442360233099,1397.7598946956723,30.0,0.1426810175180435,2023-01-23 23:54:22.975,1060.9355250758963,25.0,25.0,25.0,3870.196857680745,2097.3736261785343,2459968.4960992476,0.6959862921744666,-7.564222479653021,45.495631802079515,0.042882560463629385
172,,1385.442360233099,1406.9024309177876,30.0,0.1758291870355606,2023-01-23 23:56:34.782,1060.4996843822464,20.0,20.0,20.0,3871.706550380137,2099.1046036987564,2459968.4976247917,0.7009284461714357,-7.563776359003047,45.931472495729395,0.043311160929279315
173,,1385.442360233099,1458.699974393386,30.0,0.1477930694818496,2023-01-23 23:58:46.575,1102.1770307922957,38.0,38.0,38.0,3871.8538812218208,2099.0394329754863,2459968.4991501737,0.7058700751906674,-7.6056283903760935,4.254126085680127,0.003859748449504582
174,,1385.442360233099,1479.1101712502934,30.0,0.1874118000268936,2023-01-24 00:00:58.539,1121.4420248544295,29.0,29.0,29.0,3869.568539007216,2097.126785337123,2459968.500677535,0.7108181155759451,-7.624442066985121,-15.01086797645371,-0.013385326787982836
175,,1385.4423602330987,1480.9721204021034,30.0,0.1690101027488708,2023-01-24 00:03:10.653,1122.5925576464929,21.0,21.0,21.0,3870.723590108888,2096.80675655032,2459968.502206632,0.7157717798606625,-7.625555396722819,-16.16140076851707,-0.014396497338624201
176,,1385.4423602330985,2657.704765212101,45.0,0.2430025041103363,2023-01-23 18:45:01.054,1357.5242215390235,24.0,24.0,24.0,3871.1358975864296,2096.3242571012106,2459968.281262199,0.0,-7.831868968003769,-251.09306466104772,-0.18496396651868488
177,,1385.442360233099,2644.314583838871,45.0,0.2816075086593628,2023-01-23 18:48:07.291,1346.5646466962417,18.0,18.0,18.0,3870.57777925306,2097.3394764042587,2459968.28341772,0.00698302757949336,-7.823068020305516,-240.13348981826584,-0.17833045773734413
178,,1385.4423602330987,2656.6543251821536,45.0,0.2352270185947418,2023-01-23 18:51:14.632,1353.443124598166,24.0,24.0,24.0,3871.821547632268,2097.152240703662,2459968.2855860186,0.014007449955292682,-7.828600025604029,-247.0119677201901,-0.18250635230315082
179,,1385.442360233099,2635.353262730695,45.0,0.2710565030574798,2023-01-23 18:54:19.720,1335.6206202457304,17.0,17.0,17.0,3871.6811589209833,2097.097237073189,2459968.2877282407,0.020947394663514102,-7.814207788440497,-229.18946336775457,-0.17159772759841624
180,,1385.442360233099,2615.2952058455085,45.0,0.2464281320571899,2023-01-23 18:57:12.110,1321.323919975334,23.0,23.0,23.0,3871.299368356498,2096.2665521265085,2459968.2897234955,0.02741122378638113,-7.802523242774306,-214.89276309735828,-0.1626344303986942
181,,1385.4423602330987,2608.181146701395,45.0,0.233426034450531,2023-01-23 19:00:05.377,1318.6626125266669,24.0,24.0,24.0,3871.284118546928,2096.7043576936708,2459968.2917289003,0.03390793492000183,-7.800334232495491,-212.23145564869105,-0.16094447027813885
193,,1385.442360233099,2552.441385773762,45.0,0.2128269672393798,2023-01-23 19:06:16.235,1268.2352490482629,24.0,24.0,24.0,3871.264084535302,2096.637133294276,2459968.2960212384,0.047813397389906004,-7.7579995492571685,-161.80409217028705,-0.1275820809204851
