,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
60,,1385.442360233099,10012.282004234845,45.0,0.8094470500946045,2023-01-23 19:23:41.159,6157.819665606816,31.0,31.0,31.0,2356.578173013993,1757.8681711831305,2459968.3081152663,0.08203805530113353,-9.473567415632532,-0.033605695178524526,5950.881854960109,-9.436453320356902
61,,1385.4423602330987,10521.330918449392,45.0,0.912767380475998,2023-01-23 19:26:42.221,6482.717279703267,24.0,24.0,24.0,2356.6999056657114,1758.4772208847255,2459968.310210891,0.08882704326438598,-9.529392704577157,-0.03935111863426987,6227.615102957233,-9.485804408011209
62,,1385.4423602330987,10660.614898035155,45.0,1.0371831059455872,2023-01-23 19:29:47.428,6577.863148684258,21.0,21.0,21.0,2356.99719906736,1758.4117843970078,2459968.3123544906,0.09577145028337537,-9.545212084545854,-0.02459542775606293,6416.077790821525,-9.518174052124076
63,,1385.442360233099,10718.870408524814,45.0,1.0234053432941437,2023-01-23 19:32:50.951,6611.610631565615,17.0,17.0,17.0,2356.9825485791243,1758.7306810781752,2459968.3144785995,0.102652715152431,-9.550768173371601,0.011750280350285936,6689.298910053443,-9.563451506882023
64,,1385.4423602330987,10968.46100085167,45.0,0.938629388809204,2023-01-23 19:38:07.565,6793.778204268096,19.0,19.0,19.0,2357.3848348573083,1758.9910556922523,2459968.3181431135,0.11452427809751217,-9.580278411002816,0.018657458950865364,6920.532842235512,-9.600348834961883
65,,1385.442360233099,10790.688346062405,45.0,0.8563021123409271,2023-01-23 19:41:09.507,6672.270803214197,29.0,29.0,29.0,2355.9999228549327,1758.3327228211638,2459968.3202489237,0.12134626272182877,-9.56068416105372,0.05354627242017327,7029.546033304272,-9.61731819818366
66,,1385.442360233099,10996.659556395396,45.0,1.0673935413360596,2023-01-23 19:44:10.370,6801.808635496152,18.0,18.0,18.0,2356.5600753366143,1758.3196943551511,2459968.3223422454,0.12812778936356048,-9.581561022932824,0.057757007734752716,7194.6607494668115,-9.642525801064417
67,,1385.442360233099,10630.246174224238,45.0,0.9545806050300598,2023-01-23 19:47:12.546,6545.578444859106,24.0,24.0,24.0,2356.3046474801577,1758.3765186160565,2459968.324450764,0.13495854775374133,-9.539870079970903,0.11767902254143583,7315.855718218418,-9.66066282955897
68,,1385.442360233099,10631.298977631395,45.0,0.876837819814682,2023-01-23 19:50:15.302,6557.227537542141,20.0,20.0,20.0,2356.921398275809,1758.6568694872644,2459968.3265659953,0.14181105349755,-9.541800635155479,0.13503947024595817,7442.712070494041,-9.679328045392362
69,,1385.442360233099,10728.429151468968,45.0,1.0367755889892578,2023-01-23 19:53:16.648,6607.844514723827,13.0,13.0,13.0,2356.5223793853297,1758.3946579212045,2459968.3286649073,0.14861069036266555,-9.550149538265714,0.15512659677026233,7632.8969462799805,-9.706723497247038
70,,1385.442360233099,10577.141863445917,45.0,0.8680780529975891,2023-01-23 19:56:18.221,6519.168897771211,25.0,25.0,25.0,2355.6158406517243,1758.1346577346349,2459968.330766447,0.1554188400133334,-9.535480582075788,0.1601870954033697,7563.455627949169,-9.696800658481969
71,,1385.442360233099,10389.998754913226,45.0,0.8147584497928619,2023-01-23 19:59:20.986,6413.186923578874,23.0,23.0,23.0,2356.062939476544,1758.5946445503068,2459968.332881782,0.16227168216528987,-9.517684745939896,0.15670730840690128,7418.180184683255,-9.675743444907766
72,,1385.442360233099,10144.32919166538,45.0,0.7223536670207977,2023-01-23 20:02:22.828,6251.082738593669,30.0,30.0,30.0,2355.744228903556,1758.357537638526,2459968.3349864352,0.1690899180261655,-9.489888118028432,0.18129988546212195,7384.403323114949,-9.670788522665056
73,,1385.4423602330987,9997.206865449523,45.0,0.8677812814712524,2023-01-23 20:05:23.864,6159.098283356722,17.0,17.0,17.0,2356.524722174276,1758.710043162467,2459968.3370817592,0.17587793146177896,-9.473792835919305,0.1921881858773989,7342.804209075652,-9.664654870481511
74,,1385.4423602330987,9867.45080596815,45.0,0.9686545729637146,2023-01-23 20:08:24.856,6072.715744643154,15.0,15.0,15.0,2355.885842295605,1757.9358796177055,2459968.3391765743,0.1826642960449011,-9.458457382197912,0.22084491627436023,7413.84414482686,-9.675108629930811
75,,1385.442360233099,9890.221617075782,45.0,0.7391368448734283,2023-01-23 20:11:26.730,6085.315340048284,18.0,18.0,18.0,2355.9889709163685,1758.3589297402857,2459968.341281597,0.18948372969980976,-9.460707720546047,0.2058266656550158,7337.835505949742,-9.663919929609015
76,,1385.442360233099,10051.71059610851,45.0,0.8629661202430725,2023-01-23 20:14:29.184,6200.036550620671,17.0,17.0,17.0,2355.703478174066,1758.3886901343594,2459968.3433933333,0.19632491221690296,-9.480985624425506,0.18336252546383885,7336.890910510586,-9.663780154401021
77,,1385.4423602330987,11158.851391290333,45.0,1.0172236263751984,2023-01-23 20:20:32.738,6896.158555478677,14.0,14.0,14.0,2357.0327566372043,1759.0030912539994,2459968.3476011343,0.20995650828334586,-9.596518095418183,0.08180858890878666,7460.323555793645,-9.681894158309207
78,,1385.4423602330987,11411.122223622908,45.0,0.9480900466442108,2023-01-23 20:29:37.819,7059.813186563528,17.0,17.0,17.0,2356.1054676352305,1758.7398966243802,2459968.3539099423,0.2303945282115727,-9.621983022771849,0.06595000940805705,7525.407932636517,-9.691325117173399
