,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
75,,1385.4423602330987,8247.004820006092,45.0,0.9193713068962096,2023-01-23 19:52:23.995,5147.987245182429,25.0,25.0,25.0,2356.506425760753,1758.7049381293225,2459968.3280554977,0.1556298267557296,-9.279093655529518,0.16549592386741446,5999.958150381562,-9.445370552991717
76,,1385.4423602330987,8236.063339595801,45.0,0.7326657772064209,2023-01-23 19:55:25.366,5143.285458800425,47.0,47.0,47.0,2356.6050827593454,1758.4568362802825,2459968.3301546993,0.16243040194312294,-9.278101572197553,0.16509028555871305,5992.391923903763,-9.444000525089017
77,,1385.442360233099,8050.748912036944,45.0,0.7412845194339752,2023-01-23 19:58:27.811,5028.773682475385,45.0,45.0,45.0,2356.7480800129388,1758.6997352818876,2459968.332266331,0.16927124654351158,-9.253655227119639,0.18274462973065522,5947.755067078612,-9.43588268913117
78,,1385.442360233099,7952.001191588815,45.0,0.6593286991119385,2023-01-23 20:01:29.947,4969.34720355008,48.0,48.0,48.0,2355.9343225615344,1758.273279624976,2459968.3343743864,0.17610050391975934,-9.240748353867277,0.20902138588422667,6008.047042976024,-9.446833311332204
79,,1385.4423602330987,7887.092378477012,45.0,0.7140430957078934,2023-01-23 20:04:31.086,4928.258058703764,45.0,45.0,45.0,2356.103670170658,1758.458773399134,2459968.336470903,0.18289238076912426,-9.231733601856398,0.22389768458106402,6031.683627065506,-9.451096384780692
80,,1385.442360233099,7661.299841486829,45.0,0.68808913230896,2023-01-23 20:07:32.113,4785.794772949899,48.0,48.0,48.0,2356.3807830858823,1758.3937036410405,2459968.3385661226,0.18968005628803317,-9.199885177562328,0.23945199723081187,5931.762889669532,-9.432959456629979
81,,1385.442360233099,7657.942613280057,45.0,0.7937206625938416,2023-01-23 20:10:34.093,4780.750648249472,33.0,33.0,33.0,2356.2941678614743,1758.169918575623,2459968.340672373,0.19650346649844705,-9.198740231487237,0.23522433919318317,5905.299560331336,-9.42810483281587
82,,1385.442360233099,7845.426639820132,45.0,0.7618602216243744,2023-01-23 20:13:35.911,4910.774305697178,45.0,45.0,45.0,2355.9299593116634,1758.4444947682737,2459968.342776748,0.20332080175096282,-9.227874937119543,0.2190033300399627,5986.250231719546,-9.442887167154023
83,,1385.4423602330987,8365.55429204816,45.0,0.9839441180229188,2023-01-23 20:16:38.216,5244.3205951940845,28.0,28.0,28.0,2357.28162272753,1759.0901201121742,2459968.3448867593,0.21015639657397736,-9.29922308267281,0.14340098675306215,5996.361343394322,-9.444719489357304
84,,1385.442360233099,8899.126592998848,45.0,0.8160946667194366,2023-01-23 20:22:39.990,5581.890505406809,47.0,47.0,47.0,2357.561571095093,1759.1372770479288,2459968.349073958,0.22372124956560377,-9.366953282744475,0.07484270103031454,5999.654267686922,-9.445315561808311
85,,1385.442360233099,9042.049135532088,45.0,0.8801253139972687,2023-01-23 20:28:44.905,5684.278381409131,47.0,47.0,47.0,2356.3080530474685,1758.372963856939,2459968.3532975116,0.23740387708865887,-9.38668834720145,0.06201879068225658,6036.81045252542,-9.45201884955806
